request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
G|LP0030|Consensus|stage_a|replicate_1,G-2978670571cdd0962e962458dce1331bed2b608d,G,target,LP0030,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,5f632ad7b8d9b9b2bf576363cd15e4be6569536e605e60fb24afcd74c78babeb,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1153343137,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0030|Consensus|stage_a|replicate_1,5f632ad7b8d9b9b2bf576363cd15e4be6569536e605e60fb24afcd74c78babeb,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0031|Consensus|stage_a|replicate_1,G-43463fb17c3cc9c2515f3134a685c473e01589f0,G,target,LP0031,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,266df0cc0e64221952dbe7e4bc3dfc9716ea9a857dbd29d707a37b3f3403a334,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,46745894,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0031|Consensus|stage_a|replicate_1,266df0cc0e64221952dbe7e4bc3dfc9716ea9a857dbd29d707a37b3f3403a334,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0032|Consensus|stage_a|replicate_1,G-c668b189e160e38d4ee1b4b0272badf02f3bf447,G,target,LP0032,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,24b09706f325260215ef845d0e3cddccdd80349a142d7087544f6ada36066c0a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1848788643,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0032|Consensus|stage_a|replicate_1,24b09706f325260215ef845d0e3cddccdd80349a142d7087544f6ada36066c0a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0033|Consensus|stage_a|replicate_1,G-0c01abbae2cacc5481ea4597c7b381de7439787b,G,target,LP0033,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,a75a7b153873a19acfe6c7cd807811cda53cb04f719c3d40b404ab02e7a1e3c5,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2060329929,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0033|Consensus|stage_a|replicate_1,a75a7b153873a19acfe6c7cd807811cda53cb04f719c3d40b404ab02e7a1e3c5,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0034|Consensus|stage_a|replicate_1,G-de71349588c07d5d72dc13516f5a8dc02c332577,G,target,LP0034,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,051a79597a78b417250b3015b70bced1bfe23f27d6f32e67c7db77547b512e71,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1168303755,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0034|Consensus|stage_a|replicate_1,051a79597a78b417250b3015b70bced1bfe23f27d6f32e67c7db77547b512e71,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0035|Consensus|stage_a|replicate_1,G-f97bd0cdde08d2c718cf580041aa65d3c245ffb1,G,target,LP0035,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,442a831002fb339faa10c8b8d5c344efed622a9b87e1942d49555ebbad4d318e,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1358984294,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0035|Consensus|stage_a|replicate_1,442a831002fb339faa10c8b8d5c344efed622a9b87e1942d49555ebbad4d318e,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0036|Consensus|stage_a|replicate_1,G-234d7b2090095a9cbeeb79af3a90e5fe0e7797e8,G,target,LP0036,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,5596688be30ccc44ad1e746b97fb24cd59c2da88040f1d7cc60641c1985fb0f2,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1453609181,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0036|Consensus|stage_a|replicate_1,5596688be30ccc44ad1e746b97fb24cd59c2da88040f1d7cc60641c1985fb0f2,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0037|Consensus|stage_a|replicate_1,G-f54486f2828981d943794bda9c605a4a4ee8082f,G,target,LP0037,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,6ca5ebb3e5932e7c44c794a544c6e848a0191140da4da126e3d09c04e717649a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1829932993,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0037|Consensus|stage_a|replicate_1,6ca5ebb3e5932e7c44c794a544c6e848a0191140da4da126e3d09c04e717649a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0038|Consensus|stage_a|replicate_1,G-82c62c2f4b1d6db693c6c4b34ed8f8c9466bc650,G,target,LP0038,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,f6a7acd741002f30bcbfbf934420c49c918c412d6610139ad713a4e34588a901,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1353303574,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0038|Consensus|stage_a|replicate_1,f6a7acd741002f30bcbfbf934420c49c918c412d6610139ad713a4e34588a901,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0039|Consensus|stage_a|replicate_1,G-69c8e3be49380f66e85c258f67f28648ca26a8bd,G,target,LP0039,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,ae9663e43428cbc53e86fc49c79eb4eafbdbd45f9b54df7fde1a261f4c23c8ea,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,482989796,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0039|Consensus|stage_a|replicate_1,ae9663e43428cbc53e86fc49c79eb4eafbdbd45f9b54df7fde1a261f4c23c8ea,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0040|Consensus|stage_a|replicate_1,G-f83b62d3690b4c7239504d1e7343a20893557f44,G,target,LP0040,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,5dfc4023e255d45f7c93e45705530811308a93688581540f412c5db9f6123885,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1501696540,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0040|Consensus|stage_a|replicate_1,5dfc4023e255d45f7c93e45705530811308a93688581540f412c5db9f6123885,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0041|Consensus|stage_a|replicate_1,G-0718a4075d40bbde38812c932b875493e1b2c746,G,target,LP0041,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,2fe5f635fedcc17088807111c15ae6fa983da5f07ee7592241ab54764a1e8d65,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1802634220,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0041|Consensus|stage_a|replicate_1,2fe5f635fedcc17088807111c15ae6fa983da5f07ee7592241ab54764a1e8d65,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0042|Consensus|stage_a|replicate_1,G-806a9b1627a615a7ba84c22ef5075f4120883dbd,G,target,LP0042,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,879921584f765ece187bef2a86b5b0f1e6180b311bde5e2baf7415638a11b848,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,679168981,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0042|Consensus|stage_a|replicate_1,879921584f765ece187bef2a86b5b0f1e6180b311bde5e2baf7415638a11b848,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0043|Consensus|stage_a|replicate_1,G-fb4ef17c3215d08418b88efa583c5cd67bd3df36,G,target,LP0043,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,37f5d2c99659c49c1c5b95846ed4047f6a4f86c8f36a2d6ef3c4570628c792f2,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,682865536,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0043|Consensus|stage_a|replicate_1,37f5d2c99659c49c1c5b95846ed4047f6a4f86c8f36a2d6ef3c4570628c792f2,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0044|Consensus|stage_a|replicate_1,G-bad2e7befec986fd60c2dd309ca9b3298d378431,G,target,LP0044,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,e603698338f729797e1d1a0650c928d771628d99bb95359ff7b077022a8b7424,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1953453693,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0044|Consensus|stage_a|replicate_1,e603698338f729797e1d1a0650c928d771628d99bb95359ff7b077022a8b7424,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0045|Consensus|stage_a|replicate_1,G-119476945ea861e242a93bda2e1760d492a31c9c,G,target,LP0045,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,7b7615a8c375e76a458bc6e1a1848fc613e069e1ce12bcb2f6bb1afc3936dfcb,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,30494475,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0045|Consensus|stage_a|replicate_1,7b7615a8c375e76a458bc6e1a1848fc613e069e1ce12bcb2f6bb1afc3936dfcb,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0046|Consensus|stage_a|replicate_1,G-92b1514b09539903dc0b7962259c1c8c84d5c08c,G,target,LP0046,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,18a104c999ad33a5004357519a22c5aeffdd8948bdc67046cc829f2b0ced7bb9,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,783694747,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0046|Consensus|stage_a|replicate_1,18a104c999ad33a5004357519a22c5aeffdd8948bdc67046cc829f2b0ced7bb9,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0047|Consensus|stage_a|replicate_1,G-d7479df35072b48499e614a217e8e03b12993e30,G,target,LP0047,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,e4802fa7f4180a3c29dcf1a676aaa640c6b2180c89760bbae459fcf8235d2c66,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2130833517,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0047|Consensus|stage_a|replicate_1,e4802fa7f4180a3c29dcf1a676aaa640c6b2180c89760bbae459fcf8235d2c66,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0048|Consensus|stage_a|replicate_1,G-b6b9055a0bf2d6429b2ea976d39e5264501e10c6,G,target,LP0048,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,99b835d876cda1e9f36481b9381342215ead6e0516638b9fd31b4de8482702da,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2036654328,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0048|Consensus|stage_a|replicate_1,99b835d876cda1e9f36481b9381342215ead6e0516638b9fd31b4de8482702da,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0049|Consensus|stage_a|replicate_1,G-0212e4bdf592f10ef3beb3ba88141784d174deb3,G,target,LP0049,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,8adb04b5bf01d64fe12d0a083c1d4fbb649613f151792356298ed17ca505f575,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2042149513,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0049|Consensus|stage_a|replicate_1,8adb04b5bf01d64fe12d0a083c1d4fbb649613f151792356298ed17ca505f575,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0050|Consensus|stage_a|replicate_1,G-6262bf3abfaa1db619ade2c9e6e477d9e45dda1c,G,target,LP0050,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,175708653b8eef6e99ba4dfcb7765cf30f4914217820a390dba68448517e24b0,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,74423341,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0050|Consensus|stage_a|replicate_1,175708653b8eef6e99ba4dfcb7765cf30f4914217820a390dba68448517e24b0,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0051|Consensus|stage_a|replicate_1,G-f9461dec03b2f29bb073e9d9a2464ccae8240403,G,target,LP0051,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,7a7754ea28f440136f4a74ac6d6d366f84f01db318f3cb7e2639cd16be133025,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1983852150,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0051|Consensus|stage_a|replicate_1,7a7754ea28f440136f4a74ac6d6d366f84f01db318f3cb7e2639cd16be133025,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0052|Consensus|stage_a|replicate_1,G-8f9b98f911d828d4a93f428bb1344abeea7f8ab6,G,target,LP0052,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,41a2bf900c0ba5be39a6617f159527840f2ec755e02bb249100d76dbc56cf03e,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,823089864,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0052|Consensus|stage_a|replicate_1,41a2bf900c0ba5be39a6617f159527840f2ec755e02bb249100d76dbc56cf03e,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0053|Consensus|stage_a|replicate_1,G-746806713c89ec06e46b4d0107011c0fb2f47c1f,G,target,LP0053,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,a915285c76ec2492ca9972b074aa33208e800877f103287b873c22be3773ac4e,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,626653418,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0053|Consensus|stage_a|replicate_1,a915285c76ec2492ca9972b074aa33208e800877f103287b873c22be3773ac4e,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0054|Consensus|stage_a|replicate_1,G-c299b48a117fb0db95895c0e135040595e13012c,G,target,LP0054,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,0213482b2a011559daceea111c5bdd9ed504d54b3263a4e0578a286daab7923b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,380836338,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0054|Consensus|stage_a|replicate_1,0213482b2a011559daceea111c5bdd9ed504d54b3263a4e0578a286daab7923b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0055|Consensus|stage_a|replicate_1,G-7fb650acf3ba7019891c97e9b0e09ad69972d28e,G,target,LP0055,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,ab843982b70229db0fe3846a20e68e592803c3c2884ed3adf272c53c4baec2f5,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1931940212,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0055|Consensus|stage_a|replicate_1,ab843982b70229db0fe3846a20e68e592803c3c2884ed3adf272c53c4baec2f5,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0056|Consensus|stage_a|replicate_1,G-391af1f938b22bef1d96064599c6f033741014bc,G,target,LP0056,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,0d0cda86dbfb5649b2ae14e954b643938fdb19e3477c55e791b8adccb8407d0a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,719851490,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0056|Consensus|stage_a|replicate_1,0d0cda86dbfb5649b2ae14e954b643938fdb19e3477c55e791b8adccb8407d0a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0057|Consensus|stage_a|replicate_1,G-5aaf5c1f65ff9457e911afd90165b6f0f6e0eab6,G,target,LP0057,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,090a5335c0476bd1c301827c4a68c5ce0a2e68ce1d56fa11116513d3bd68b00a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,459164823,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0057|Consensus|stage_a|replicate_1,090a5335c0476bd1c301827c4a68c5ce0a2e68ce1d56fa11116513d3bd68b00a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
