donor_key,request_key,custom_id,assigned_variant,assigned_filler,condition_id,outcome_id,requested_model,seed,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,engine_config_hash,response_format_instruction_version,study_id,request_stage,phase,intended_logical_identity,replacement_replicate_id
LP0068,G|LP0068|control|replicate_2|fmt_v2,G-f4a063ef1df3462c3a731f3d4b1a68c9a2103e7a,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,120851982,fe8e190bb1849796d51de70fdffcf6af12c04b89bc8622189236383f4fb0b92f,4a8ccc2f7e458cc0e1100c7470299f3d0c02e4c01833b8a586127861fb98f104,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0068|control,2
LP0069,G|LP0069|control|replicate_2|fmt_v2,G-417e42f5a05e501de3ef3b7fcfb9e83d41ef87af,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,593155593,eb3154c134cbfd43626ecf6a78ef2fd078ab6c3ae13782d17c61af6dcdc3454a,f56353b83194586fe0399f9880caf29829d2c29e68cd12ecb39a9f31810f47f2,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0069|control,2
LP0071,G|LP0071|control|replicate_2|fmt_v2,G-3e2baf09ddf4648d152cfa977f75ec356b68783d,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1514914465,d457dec8ae3872fa097fbc7ede0a30a12ebe7c50b3668cd82351df745601285c,dd25b57558baa48c752efb9f8ed1ed973491d2faae229c4d74096b3984a3f55d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0071|control,2
LP0072,G|LP0072|control|replicate_2|fmt_v2,G-f46228f188d2d26fa17d6ad51d47b09ccb0be54f,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1905730645,01c1c5b3773ddffb288632af5b81704120bd63d5fb5316f93e2db851fc05eba2,6ba764af62e00471c67ba9fd361e9793a0a511d522c6713d370bfeb024754774,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0072|control,2
LP0074,G|LP0074|control|replicate_2|fmt_v2,G-86d535bebf2487861189526aecc44d194a277b55,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1288631045,a6131fe1664c8cf0febfa55fdb5f803e0b991c06a294a13f215c3115ad0ed9a8,13f44cafbbb9216818e250c7abce4f36ba49a81c22772f0ee3ecd2cbc144eb30,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0074|control,2
LP0075,G|LP0075|control|replicate_2|fmt_v2,G-dcc06e537650fdd9b5a3bd66d072e72a646a861f,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,802282115,393a7794b453598cf208d13222bb63f9c5954ed644f50aa663d17a3b49495da1,1865ae993842eefc40d2c638ffcab1acd8a78c49899c0aa8962976d67f81d174,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0075|control,2
LP0076,G|LP0076|control|replicate_2|fmt_v2,G-68c9b82d97fdff6a3b83da60fe0f691c3c299c03,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1771139014,6f3cc68cd8814339c31b48142cf177f33857e244ab68bf27a00754c392525fab,4a8ccc2f7e458cc0e1100c7470299f3d0c02e4c01833b8a586127861fb98f104,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0076|control,2
LP0077,G|LP0077|control|replicate_2|fmt_v2,G-ab9ae267b85dd0a964479ace7d08b013adef4320,3,dances,control,full_questionnaire,google/gemma-4-31B-it,261330299,795a30d1efda3765687b9b3951b8fa3335d327a81f60efae3838fe2443514923,5d30f16e2951aefaf7b1c06bab9f4dd3c4057df2aeefd34598c692d72f306507,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0077|control,2
LP0078,G|LP0078|control|replicate_2|fmt_v2,G-d1c6500b814e471e848c519a3048696eb711b083,3,dances,control,full_questionnaire,google/gemma-4-31B-it,618325816,03d3c2a1832ecf31cb8990b9d3216301b31d841dba4ec1ca6307c55a10bb0f75,4517237dae7fb0a9cae3bd0f4644c208e026660ecbec2f92311ca839852c61c8,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0078|control,2
LP0079,G|LP0079|control|replicate_2|fmt_v2,G-fb8302b0ff1f3726ef7af003b425570dd97bae6d,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1982151819,48ef0a0c51bf3bff59c65223f165a68841b1bd2bcd7660d1c8e0c261207f689a,e57d3645fd53d1bfbd6e7ca2a8630c751a74e1aa07a8d8eed074d4ec0273a352,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0079|control,2
LP0081,G|LP0081|control|replicate_2|fmt_v2,G-a3014f8868b326a94a91271151e1c82617de1ddb,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,783664572,ddae0019213f392455cf324e2b4c0e2c1e8e35311fa43e535108fc65b0d58460,87e3ccbe57528e4eff1e3b8bc29173f7bfb94429cf88915552a6975a5adc8377,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0081|control,2
LP0082,G|LP0082|control|replicate_2|fmt_v2,G-c881edbdac5528b3b359d0244c05c0c9e976050c,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1029243953,11d9f51a24bc18455ac73f8c50f891d69eabf38cbffe53b346da3f1857cab5c3,0dbe0028b8b567069f50a339d038e32ebe03239ce5b220686ba319356ec5b996,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0082|control,2
LP0083,G|LP0083|control|replicate_2|fmt_v2,G-e7894813f1ce67379fcf515a0d1ab09fbf0205b0,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1088485218,d7bd6dc2f5c2af8e4becfbf2dc3d43e7276fcff116315296453e9747cdd9e7ef,a688b9ec952f1287c03f1451368ae57ac298be14e4f128e7dbfbc419291ecfa2,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0083|control,2
LP0084,G|LP0084|control|replicate_2|fmt_v2,G-80f72292ac8aee9f1689ef39ac9151700dd91395,3,dances,control,full_questionnaire,google/gemma-4-31B-it,779695046,8e04fcdef196b9870fc8772b620e131884dee0671b9aab8333b7d10a754acafd,4897a092734760fc83a0be70e50db9713cea4753e675bfbad82b50c37393f728,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0084|control,2
LP0086,G|LP0086|control|replicate_2|fmt_v2,G-220bd02d9976f814233c2a597bae6b4678ee400e,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1569626223,5d6be4f5f230572af22d8e08dab4e089fa17158feba08fe67d47bc5e19e4428c,5f7d07b470b54a5cafb17164344fd857d32476ff684398def613e82b6b9c0584,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0086|control,2
LP0089,G|LP0089|control|replicate_2|fmt_v2,G-e5a75e263571eccfafca71618292918d02bbf5ed,3,dances,control,full_questionnaire,google/gemma-4-31B-it,12626207,9ebe7c916e309e08b64ca8df4e574f9a9c16294ace395e27480c97c01e6f0e38,160eb5df13edc6e50dff3bb495c33e711771bae644f115a9d1dd7315cb09fcdf,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0089|control,2
LP0090,G|LP0090|control|replicate_2|fmt_v2,G-db9e32d228289d652e6c9a7c735511d12f90069b,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1600455436,b80d3b0965d6e095f0f0d723bbe6cc0a0e1797e215bdf30b9a2dd9eb2fed942d,5f7d07b470b54a5cafb17164344fd857d32476ff684398def613e82b6b9c0584,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0090|control,2
LP0091,G|LP0091|control|replicate_2|fmt_v2,G-93dbe9801808a414e0475dc18e1430f3be5c9d1e,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1069578006,317d2a6e1574ab641949e09a5ee87fb5a99d890ad3f02f8541f9d59943af30e4,0aea5f34d3d057b0d300be3ff57b856d896603ba75b1a0863de9cd5246964d13,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0091|control,2
LP0092,G|LP0092|control|replicate_2|fmt_v2,G-849de4075fcfa398985ece920d0e39179db7cbdc,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1762356136,f353f96348e1dd439042e86a68181541f3137d10e8ccbdcc7a6c6a8aa2587bbf,4eadfc0ecdf8edd296df10628ad63a5d907cf5c66b66f95834ebc15f92f46d73,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0092|control,2
LP0096,G|LP0096|control|replicate_2|fmt_v2,G-13f08ed4b0747778edddd698f128aec57c436268,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1482003745,52daa289e838bb551f090411a7fd9cd69fdba096404bca10e0ed7830f6ae570f,dc6b96b06fc295035ee5ad98af15b63afa81422f654667b30198635c4957ed90,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0096|control,2
LP0097,G|LP0097|control|replicate_2|fmt_v2,G-31bb5beaa3258c8b4fbb47aedd1968601bcba678,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,110904417,9d71be891b135577147ef337e4db406a0bc249972ddbec67fe283f7109b76545,f6e79632b071296a8163c418ba80cacd2272850a3d280064326088189590fa0d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0097|control,2
LP0098,G|LP0098|control|replicate_2|fmt_v2,G-4fe2012434f867a894ca74d2276f6319d3422685,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1421634033,e195afdc6a331f74c11bb29256b9ae7e4ee67f5ff2bc2e83e27899e9b86c7cfa,f6e79632b071296a8163c418ba80cacd2272850a3d280064326088189590fa0d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0098|control,2
LP0100,G|LP0100|control|replicate_2|fmt_v2,G-b008f806654525589a98d6bd7c29a133ead165b6,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1163335015,39e122236442e558628deb3823eb0c07e5aeff24cea2b7a4d6483d206c419c91,f140b0e415fc2b1c7cd8e7292e2cd14ec47e34ca664e6b074f9a666967fd0bd5,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0100|control,2
LP0101,G|LP0101|control|replicate_2|fmt_v2,G-14cd54222716fe38ad9c836b76e038d93c173299,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1353819772,1e7d9205fe751b98f3ac27edbdd271793a452c0e65218e30f582cdb483301c88,7eadf06f060f845c1408260c94fa34a7dbc7f7928d4382e4aec9e9bb5762f4c8,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0101|control,2
LP0102,G|LP0102|control|replicate_2|fmt_v2,G-aa6c81a7bfaad35a7336ca8df73a986889edefe6,3,dances,control,full_questionnaire,google/gemma-4-31B-it,344184492,af815abf9e7ecb9d867adbae84fb00b81293d4415ebd284f9e52b89c899c59e8,6df261a88c8f876ff6d3cfa16c9cfcbb0fc28e380dc56bee4d5f9a1c25fc4b6b,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0102|control,2
LP0103,G|LP0103|control|replicate_2|fmt_v2,G-b7afa3b19ceed58a6a00616fdddafec09d974d2b,3,dances,control,full_questionnaire,google/gemma-4-31B-it,206445808,b96864585f3271d462efe64d942728602beafa08d04d8f7b237c5e46e8c1c1fb,95182075b7a5116fadd4347fa6f598518a64e8b056a3893fea56ca5fadcf9451,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0103|control,2
LP0104,G|LP0104|control|replicate_2|fmt_v2,G-390892f940fe630897dbc6394e853f9403663418,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,856656123,2a09d18137bb70c075ddddac27dad0e816ce0aecd166c49734a138801944a9e2,b037cec5436c79c76fb7824f71c0ee616b3aef5a52f3339be5089a439aa6a24a,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0104|control,2
LP0105,G|LP0105|control|replicate_2|fmt_v2,G-024917ac01b376b12715e5be7b4cd21698d36b0b,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,105227785,2b2394f4133f1fcfc1fa844eeef2dbe203506ec0dfd260c50f63591957e5cfb8,3304ff7c132e8a83b1a8f34f0416065b7d23b685df0d4b4ea3fbbe793a93b8a4,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0105|control,2
LP0107,G|LP0107|control|replicate_2|fmt_v2,G-8804b1f30d8617d2e6b70a27390a3c3156ad4bba,3,dances,control,full_questionnaire,google/gemma-4-31B-it,495942586,2073c66e3177c5b4399895993545718dd27b7f31182b05b2597fa02073709f74,f00262b7a5392a5e50e5e2da8f63fc31bff82f766b1d063674f96d3355c10ae8,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0107|control,2
LP0108,G|LP0108|control|replicate_2|fmt_v2,G-4fbff2463b5607f5a43dcbc38b04d94c314a8bb2,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1523969154,0a39817e42594591514d652eb278e6707f61669b8aeaad68051559703c7e7b47,3c03b6e0301a9a47903719bb9b3bb5f7327971e347c5633f79fe054ee8c320fe,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0108|control,2
LP0109,G|LP0109|control|replicate_2|fmt_v2,G-334c9634a0a9188c16965e715893e393dc989b51,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,121783542,6865a79b8db4ca4864ec0f79560286d1349a856708d2fd966afd40b8e6bc76ca,f6e79632b071296a8163c418ba80cacd2272850a3d280064326088189590fa0d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0109|control,2
LP0111,G|LP0111|control|replicate_2|fmt_v2,G-06036b286b10f03cd1fca059113d9f703d789422,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1998046860,4332e4f62feb47ae0dd9b17892350ad4294f28d23efad03f58f391ffd3faae36,697fd85785c5e554aaf10ce389f1bf1c3a0266f29d585ed8df343c15e2402f51,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0111|control,2
LP0112,G|LP0112|control|replicate_2|fmt_v2,G-c64bdbaef1f4754a382215b63894b83cc49e4f3b,3,dances,control,full_questionnaire,google/gemma-4-31B-it,2123115690,3ef0e107cf51d1c8169cd07038d4a379b90a5e9ca6dca75f6e085fb0277b81f6,f6e79632b071296a8163c418ba80cacd2272850a3d280064326088189590fa0d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0112|control,2
LP0114,G|LP0114|control|replicate_2|fmt_v2,G-2cbdc63964b47a6f54472f739a4113191a593b23,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1043334882,a0ce1fadbb07d6bed82863e190be80209e120cc7681d0db1167a42f29cced16d,a9a17d71ff912bda5de0b51aa01d4899976866e2b7576a3599597ddb74247476,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0114|control,2
LP0115,G|LP0115|control|replicate_2|fmt_v2,G-e8797d1842f6fa17ed2428412587f2394237bd41,3,dances,control,full_questionnaire,google/gemma-4-31B-it,334099531,6859fd620526ca4226acb32fba2227aef52aa62527a55f84fd87ab80754709b1,0ef02b32aed358d516241279906311825ac5c362ffa58bf89f0cff5706ab6858,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0115|control,2
LP0116,G|LP0116|control|replicate_2|fmt_v2,G-ff5bc0187e43487efbe575d590b878efe7cab457,3,dances,control,full_questionnaire,google/gemma-4-31B-it,2096810162,587e672f64ef0bd46d05e25f47392638c457b8a198bdb3e0dd41d8d4d2859ec6,ba628fff9d615d282866977122010efd6fa93fab5aaa45475b908a23302e7147,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0116|control,2
LP0117,G|LP0117|control|replicate_2|fmt_v2,G-00081d7b7a2898014077ec293436500ffb2a3050,3,dances,control,full_questionnaire,google/gemma-4-31B-it,2050544375,7ffecb72d496497e7fe7bb9aaec5cd5092f3149285e4e6ed9a64cdc3587a5ef1,8e7e715dd759c9180343ac172b647c46fa3af0d9e1e5a240759b1b37312271fd,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0117|control,2
LP0118,G|LP0118|control|replicate_2|fmt_v2,G-a35272e4bd73219f35ac1337a580e83f3118a054,3,dances,control,full_questionnaire,google/gemma-4-31B-it,68683627,9bac4c9406acee12caa149dea4b176249456a5bd8ecbc2c192f2a549dec416a9,b94c312a590c3cfbae7cd101855634562f5848e6188b75661c550375cf17fa00,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0118|control,2
LP0119,G|LP0119|control|replicate_2|fmt_v2,G-1d10c0eb8312bd925714b23a4a2a8de92a529d79,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1026834281,c801e10310b68690b96490c1f42b61d2dd38b68ef3c573015fd953f83448a461,0e93df7d4ee9f88fae4c50b6c60619447cd0736ec4792f38e378ec42c1a0f7f6,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0119|control,2
LP0120,G|LP0120|control|replicate_2|fmt_v2,G-f110a5acede0ee0fb9e535fb9ada1a9fee233a9f,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1342323052,a043d6f5d1181b52029e2a62751b85d763aeb383a49517218dff3bd319be08a0,3304ff7c132e8a83b1a8f34f0416065b7d23b685df0d4b4ea3fbbe793a93b8a4,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0120|control,2
LP0121,G|LP0121|control|replicate_2|fmt_v2,G-d6b767b33c8d1402b637aae572e111dd2e3a0e1b,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1778115435,0608809000d56bf6279fdc7abebad45030cd328b77246728ef877edb0ec46974,74d22e4f6bc6a2017a189b47d4b7a800ad7e0ca5096ce900f11bfd5d21a5d308,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0121|control,2
LP0122,G|LP0122|control|replicate_2|fmt_v2,G-a4c53f4504d6ba879456b2d7acd6f2aebb437376,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1314994451,47ed884672a60d61838179f62d86dfeae67c013810b8d2f78fe3798a2c379df5,0e0e962bc48e41e706fcd85e7194ed969e2b19534dce8b4f6cd6f56b1e85569e,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0122|control,2
LP0123,G|LP0123|control|replicate_2|fmt_v2,G-8d131fbf7f6f566c2f0166fe4202073fb0561100,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,429233645,886ba5f9e881299f26888b2d6547ae51e2b5f8daeab0dc5a1e1a857a8273c560,cf83c9b2876e2827ae0a33ade9d00ee18ff9d1cbb2abc62dd4456b67dfedc3c5,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0123|control,2
LP0124,G|LP0124|control|replicate_2|fmt_v2,G-6224b29784c804998b7079875787bb5af2e26f82,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1225877961,ea3b6123a5e38e3e3caa0906368fad9d0d8132468b9cbe1cba47fd33de28413e,9c6bac8195a40be87e164a13bf1c975850421481d9cae33e8c028c3a60027ce1,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0124|control,2
LP0125,G|LP0125|control|replicate_2|fmt_v2,G-5c5974051734caa81557751e38cdcbde96709460,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1340584627,4c8cc203b3e3b7e2f712082015b5cfb922e9e932f5bd9edd10503e58423aaaea,2f283341263ece8bdda396bb0a7b492edf60ad6c271ad09efba29b9d8231244d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0125|control,2
LP0126,G|LP0126|control|replicate_2|fmt_v2,G-09657c548c437696b86c1c87c39fb03e13d80930,3,dances,control,full_questionnaire,google/gemma-4-31B-it,521039679,85f7eee6ac4cd4e2209c18e55aa45e0a3f6a30d8bfa0367b8f24aa3579857d45,45007adcb7552b0ad78c6d372e2e4b3d0b436e6ac933569a7062c190daa75257,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0126|control,2
LP0127,G|LP0127|control|replicate_2|fmt_v2,G-00c019adaefd58a6d2525c7d292c9ed63a554454,3,dances,control,full_questionnaire,google/gemma-4-31B-it,813534209,49478d0c74af686982ff272d98a76a3b54829807068d44638d7c970b974858d1,87e3ccbe57528e4eff1e3b8bc29173f7bfb94429cf88915552a6975a5adc8377,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0127|control,2
